Plan_Rental,Plan_Rental_GST,Plan_Type,Plan_Name,Go_Live_Date,Pack_Closure_Date,Active_Inactive,Go_Live_Circle,Plan_Brief,Plan_SOC_ID,Category,Category_Name,Category_Value,Plan_ID,Product_Type,Customer_Type,Segment,Brand,Operator,Validity_Days,Data_Benefit,Daily_Data_Limit,Total_Data_Limit,Data_Unit,Voice_Benefit,SMS_Benefit,SMS_Limit,5G_Eligible,4G_Eligible,OTT_Benefit,OTT_Platform,Roaming_Benefit,ISD_Benefit,Night_Data,Weekend_Data,Data_Rollover,Speed_Post_Limit,Activation_Channel,Recharge_Channel,Market,Circle_Count,Launch_Quarter,Closure_Reason,Plan_Status,Auto_Renewal,FUP_Limit,FUP_Speed,Additional_Benefits,Created_Date,Last_Updated_Date
401,₹401.00 + GST ₹72.18 (18%) = ₹473.18,Individual,Vi Max 401,06-Jul-26,NA,Active,"ANE, APR, KAR, TN",UL Calls | 40GB Total (Full Validity) | 3000SMS,26116570,3.Roaming Benefits,1.Roaming,Free National Roaming (Incoming+Outgoing),PLN-POST-00002,Postpaid,Retail,Mass,Vi Max,Vodafone Idea,30,40GB Total (Full Validity),NA,40,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,No,Yes,No,NA,Free National Roaming,NA,NA,NA,Yes,64 Kbps,USSD *199#,MyApp | Debit Card,South,4,Q2 FY2026-27,NA,Live,Yes,40GB/Validity,64 Kbps,Monthly Bill on Single Invoice | Unused Data Rollover,05-May-26,10-Jul-26
401,₹401.00 + GST ₹72.18 (18%) = ₹473.18,Individual,Vi Max 401,06-Jul-26,NA,Active,"ANE, APR, KAR, TN",UL Calls | 40GB Total (Full Validity) | 3000SMS,26116570,5.Additional Benefits,1.Additional Benefits,Monthly Bill on Single Invoice | Unused Data Rollover,PLN-POST-00002,Postpaid,Retail,Mass,Vi Max,Vodafone Idea,30,40GB Total (Full Validity),NA,40,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,No,Yes,No,NA,Free National Roaming,NA,NA,NA,Yes,64 Kbps,USSD *199#,MyApp | Debit Card,South,4,Q2 FY2026-27,NA,Live,Yes,40GB/Validity,64 Kbps,Monthly Bill on Single Invoice | Unused Data Rollover,05-May-26,10-Jul-26
451,₹451.00 + GST ₹81.18 (18%) = ₹532.18,Individual,Limitless Plan Vi Max 451 UL,08-May-24,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | Limitless Data | 3000SMS | Unlimited 5G,26117402,1.Telco Benefits,1.Voice,Unlimited Voice (L+STD+NR),PLN-POST-00003,Postpaid,Retail,Mass,Vi Max,Vodafone Idea,30,Limitless Data/month (bill-period),NA,200,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,Yes,Disney+ Hotstar Super,Free National Roaming,NA,NA,NA,No,5 Mbps,Mini Store,MyApp | Debit Card,Pan India,23,Q1 FY2024-25,NA,Live,Yes,200GB/Month,5 Mbps,Monthly Bill on Single Invoice | Bundled OTT Subscriptions,01-Apr-24,25-Dec-24
451,₹451.00 + GST ₹81.18 (18%) = ₹532.18,Individual,Limitless Plan Vi Max 451 UL,08-May-24,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | Limitless Data | 3000SMS | Unlimited 5G,26117402,1.Telco Benefits,2.Data,Unlimited Data/Month,PLN-POST-00003,Postpaid,Retail,Mass,Vi Max,Vodafone Idea,30,Limitless Data/month (bill-period),NA,200,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,Yes,Disney+ Hotstar Super,Free National Roaming,NA,NA,NA,No,5 Mbps,Mini Store,MyApp | Debit Card,Pan India,23,Q1 FY2024-25,NA,Live,Yes,200GB/Month,5 Mbps,Monthly Bill on Single Invoice | Bundled OTT Subscriptions,01-Apr-24,25-Dec-24
451,₹451.00 + GST ₹81.18 (18%) = ₹532.18,Individual,Limitless Plan Vi Max 451 UL,08-May-24,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | Limitless Data | 3000SMS | Unlimited 5G,26117402,1.Telco Benefits,2.Data,"FUP: 200GB/Month, Then Throttled",PLN-POST-00003,Postpaid,Retail,Mass,Vi Max,Vodafone Idea,30,Limitless Data/month (bill-period),NA,200,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,Yes,Disney+ Hotstar Super,Free National Roaming,NA,NA,NA,No,5 Mbps,Mini Store,MyApp | Debit Card,Pan India,23,Q1 FY2024-25,NA,Live,Yes,200GB/Month,5 Mbps,Monthly Bill on Single Invoice | Bundled OTT Subscriptions,01-Apr-24,25-Dec-24
451,₹451.00 + GST ₹81.18 (18%) = ₹532.18,Individual,Limitless Plan Vi Max 451 UL,08-May-24,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | Limitless Data | 3000SMS | Unlimited 5G,26117402,1.Telco Benefits,2.Data,Daily Data Limit: None,PLN-POST-00003,Postpaid,Retail,Mass,Vi Max,Vodafone Idea,30,Limitless Data/month (bill-period),NA,200,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,Yes,Disney+ Hotstar Super,Free National Roaming,NA,NA,NA,No,5 Mbps,Mini Store,MyApp | Debit Card,Pan India,23,Q1 FY2024-25,NA,Live,Yes,200GB/Month,5 Mbps,Monthly Bill on Single Invoice | Bundled OTT Subscriptions,01-Apr-24,25-Dec-24
451,₹451.00 + GST ₹81.18 (18%) = ₹532.18,Individual,Limitless Plan Vi Max 451 UL,08-May-24,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | Limitless Data | 3000SMS | Unlimited 5G,26117402,1.Telco Benefits,2.Data,Unlimited 5G DATA in cities where 5G is launched,PLN-POST-00003,Postpaid,Retail,Mass,Vi Max,Vodafone Idea,30,Limitless Data/month (bill-period),NA,200,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,Yes,Disney+ Hotstar Super,Free National Roaming,NA,NA,NA,No,5 Mbps,Mini Store,MyApp | Debit Card,Pan India,23,Q1 FY2024-25,NA,Live,Yes,200GB/Month,5 Mbps,Monthly Bill on Single Invoice | Bundled OTT Subscriptions,01-Apr-24,25-Dec-24
451,₹451.00 + GST ₹81.18 (18%) = ₹532.18,Individual,Limitless Plan Vi Max 451 UL,08-May-24,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | Limitless Data | 3000SMS | Unlimited 5G,26117402,1.Telco Benefits,3.SMS,3K SMS Bundled,PLN-POST-00003,Postpaid,Retail,Mass,Vi Max,Vodafone Idea,30,Limitless Data/month (bill-period),NA,200,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,Yes,Disney+ Hotstar Super,Free National Roaming,NA,NA,NA,No,5 Mbps,Mini Store,MyApp | Debit Card,Pan India,23,Q1 FY2024-25,NA,Live,Yes,200GB/Month,5 Mbps,Monthly Bill on Single Invoice | Bundled OTT Subscriptions,01-Apr-24,25-Dec-24
451,₹451.00 + GST ₹81.18 (18%) = ₹532.18,Individual,Limitless Plan Vi Max 451 UL,08-May-24,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | Limitless Data | 3000SMS | Unlimited 5G,26117402,1.Telco Benefits,4.Validity,Validity: 30 Days,PLN-POST-00003,Postpaid,Retail,Mass,Vi Max,Vodafone Idea,30,Limitless Data/month (bill-period),NA,200,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,Yes,Disney+ Hotstar Super,Free National Roaming,NA,NA,NA,No,5 Mbps,Mini Store,MyApp | Debit Card,Pan India,23,Q1 FY2024-25,NA,Live,Yes,200GB/Month,5 Mbps,Monthly Bill on Single Invoice | Bundled OTT Subscriptions,01-Apr-24,25-Dec-24
451,₹451.00 + GST ₹81.18 (18%) = ₹532.18,Individual,Limitless Plan Vi Max 451 UL,08-May-24,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | Limitless Data | 3000SMS | Unlimited 5G,26117402,1.Telco Benefits,5.FUP,"FUP Limit 200GB/Month, Throttled to 5 Mbps Thereafter",PLN-POST-00003,Postpaid,Retail,Mass,Vi Max,Vodafone Idea,30,Limitless Data/month (bill-period),NA,200,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,Yes,Disney+ Hotstar Super,Free National Roaming,NA,NA,NA,No,5 Mbps,Mini Store,MyApp | Debit Card,Pan India,23,Q1 FY2024-25,NA,Live,Yes,200GB/Month,5 Mbps,Monthly Bill on Single Invoice | Bundled OTT Subscriptions,01-Apr-24,25-Dec-24
451,₹451.00 + GST ₹81.18 (18%) = ₹532.18,Individual,Limitless Plan Vi Max 451 UL,08-May-24,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | Limitless Data | 3000SMS | Unlimited 5G,26117402,2.OTT Benefits,1.OTT,Disney+ Hotstar Super,PLN-POST-00003,Postpaid,Retail,Mass,Vi Max,Vodafone Idea,30,Limitless Data/month (bill-period),NA,200,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,Yes,Disney+ Hotstar Super,Free National Roaming,NA,NA,NA,No,5 Mbps,Mini Store,MyApp | Debit Card,Pan India,23,Q1 FY2024-25,NA,Live,Yes,200GB/Month,5 Mbps,Monthly Bill on Single Invoice | Bundled OTT Subscriptions,01-Apr-24,25-Dec-24
451,₹451.00 + GST ₹81.18 (18%) = ₹532.18,Individual,Limitless Plan Vi Max 451 UL,08-May-24,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | Limitless Data | 3000SMS | Unlimited 5G,26117402,3.Roaming Benefits,1.Roaming,Free National Roaming (Incoming+Outgoing),PLN-POST-00003,Postpaid,Retail,Mass,Vi Max,Vodafone Idea,30,Limitless Data/month (bill-period),NA,200,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,Yes,Disney+ Hotstar Super,Free National Roaming,NA,NA,NA,No,5 Mbps,Mini Store,MyApp | Debit Card,Pan India,23,Q1 FY2024-25,NA,Live,Yes,200GB/Month,5 Mbps,Monthly Bill on Single Invoice | Bundled OTT Subscriptions,01-Apr-24,25-Dec-24
451,₹451.00 + GST ₹81.18 (18%) = ₹532.18,Individual,Limitless Plan Vi Max 451 UL,08-May-24,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | Limitless Data | 3000SMS | Unlimited 5G,26117402,5.Additional Benefits,1.Additional Benefits,Monthly Bill on Single Invoice | Bundled OTT Subscriptions,PLN-POST-00003,Postpaid,Retail,Mass,Vi Max,Vodafone Idea,30,Limitless Data/month (bill-period),NA,200,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,Yes,Disney+ Hotstar Super,Free National Roaming,NA,NA,NA,No,5 Mbps,Mini Store,MyApp | Debit Card,Pan India,23,Q1 FY2024-25,NA,Live,Yes,200GB/Month,5 Mbps,Monthly Bill on Single Invoice | Bundled OTT Subscriptions,01-Apr-24,25-Dec-24
501,₹501.00 + GST ₹90.18 (18%) = ₹591.18,Individual,Vi Max 501,21-Dec-25,NA,Active,"ANE, KER, TN",UL Calls | 75GB Total (Full Validity) | 3000SMS | Unlimited 5G,26118015,1.Telco Benefits,1.Voice,Unlimited Calls (Local+STD+NR),PLN-POST-00004,Postpaid,Retail,Value,Vi Max,Vodafone Idea,30,75GB Total (Full Validity),NA,75,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,Yes,Amazon Prime Lite,Free National Roaming,NA,NA,NA,Yes,64 Kbps,Retail Outlet,Third Party App (PhonePe/Paytm),South,3,Q3 FY2025-26,NA,Live,Yes,75GB/Validity,64 Kbps,Monthly Bill on Single Invoice | Bundled OTT Subscriptions | Unused Data Rollover,16-Nov-25,31-Mar-26
501,₹501.00 + GST ₹90.18 (18%) = ₹591.18,Individual,Vi Max 501,21-Dec-25,NA,Active,"ANE, KER, TN",UL Calls | 75GB Total (Full Validity) | 3000SMS | Unlimited 5G,26118015,1.Telco Benefits,2.Data,75GB Total (Full Validity),PLN-POST-00004,Postpaid,Retail,Value,Vi Max,Vodafone Idea,30,75GB Total (Full Validity),NA,75,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,Yes,Amazon Prime Lite,Free National Roaming,NA,NA,NA,Yes,64 Kbps,Retail Outlet,Third Party App (PhonePe/Paytm),South,3,Q3 FY2025-26,NA,Live,Yes,75GB/Validity,64 Kbps,Monthly Bill on Single Invoice | Bundled OTT Subscriptions | Unused Data Rollover,16-Nov-25,31-Mar-26
501,₹501.00 + GST ₹90.18 (18%) = ₹591.18,Individual,Vi Max 501,21-Dec-25,NA,Active,"ANE, KER, TN",UL Calls | 75GB Total (Full Validity) | 3000SMS | Unlimited 5G,26118015,1.Telco Benefits,2.Data,Free Unlimited 5G Access (Select Circles),PLN-POST-00004,Postpaid,Retail,Value,Vi Max,Vodafone Idea,30,75GB Total (Full Validity),NA,75,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,Yes,Amazon Prime Lite,Free National Roaming,NA,NA,NA,Yes,64 Kbps,Retail Outlet,Third Party App (PhonePe/Paytm),South,3,Q3 FY2025-26,NA,Live,Yes,75GB/Validity,64 Kbps,Monthly Bill on Single Invoice | Bundled OTT Subscriptions | Unused Data Rollover,16-Nov-25,31-Mar-26
501,₹501.00 + GST ₹90.18 (18%) = ₹591.18,Individual,Vi Max 501,21-Dec-25,NA,Active,"ANE, KER, TN",UL Calls | 75GB Total (Full Validity) | 3000SMS | Unlimited 5G,26118015,1.Telco Benefits,3.SMS,3K SMS Bundled,PLN-POST-00004,Postpaid,Retail,Value,Vi Max,Vodafone Idea,30,75GB Total (Full Validity),NA,75,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,Yes,Amazon Prime Lite,Free National Roaming,NA,NA,NA,Yes,64 Kbps,Retail Outlet,Third Party App (PhonePe/Paytm),South,3,Q3 FY2025-26,NA,Live,Yes,75GB/Validity,64 Kbps,Monthly Bill on Single Invoice | Bundled OTT Subscriptions | Unused Data Rollover,16-Nov-25,31-Mar-26
501,₹501.00 + GST ₹90.18 (18%) = ₹591.18,Individual,Vi Max 501,21-Dec-25,NA,Active,"ANE, KER, TN",UL Calls | 75GB Total (Full Validity) | 3000SMS | Unlimited 5G,26118015,1.Telco Benefits,4.Validity,30 Days Validity,PLN-POST-00004,Postpaid,Retail,Value,Vi Max,Vodafone Idea,30,75GB Total (Full Validity),NA,75,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,Yes,Amazon Prime Lite,Free National Roaming,NA,NA,NA,Yes,64 Kbps,Retail Outlet,Third Party App (PhonePe/Paytm),South,3,Q3 FY2025-26,NA,Live,Yes,75GB/Validity,64 Kbps,Monthly Bill on Single Invoice | Bundled OTT Subscriptions | Unused Data Rollover,16-Nov-25,31-Mar-26
501,₹501.00 + GST ₹90.18 (18%) = ₹591.18,Individual,Vi Max 501,21-Dec-25,NA,Active,"ANE, KER, TN",UL Calls | 75GB Total (Full Validity) | 3000SMS | Unlimited 5G,26118015,1.Telco Benefits,5.FUP,Post 75GB/Validity FUP - Speed Reduced to 64 Kbps,PLN-POST-00004,Postpaid,Retail,Value,Vi Max,Vodafone Idea,30,75GB Total (Full Validity),NA,75,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,Yes,Amazon Prime Lite,Free National Roaming,NA,NA,NA,Yes,64 Kbps,Retail Outlet,Third Party App (PhonePe/Paytm),South,3,Q3 FY2025-26,NA,Live,Yes,75GB/Validity,64 Kbps,Monthly Bill on Single Invoice | Bundled OTT Subscriptions | Unused Data Rollover,16-Nov-25,31-Mar-26
501,₹501.00 + GST ₹90.18 (18%) = ₹591.18,Individual,Vi Max 501,21-Dec-25,NA,Active,"ANE, KER, TN",UL Calls | 75GB Total (Full Validity) | 3000SMS | Unlimited 5G,26118015,2.OTT Benefits,1.OTT,Amazon Prime Lite,PLN-POST-00004,Postpaid,Retail,Value,Vi Max,Vodafone Idea,30,75GB Total (Full Validity),NA,75,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,Yes,Amazon Prime Lite,Free National Roaming,NA,NA,NA,Yes,64 Kbps,Retail Outlet,Third Party App (PhonePe/Paytm),South,3,Q3 FY2025-26,NA,Live,Yes,75GB/Validity,64 Kbps,Monthly Bill on Single Invoice | Bundled OTT Subscriptions | Unused Data Rollover,16-Nov-25,31-Mar-26
501,₹501.00 + GST ₹90.18 (18%) = ₹591.18,Individual,Vi Max 501,21-Dec-25,NA,Active,"ANE, KER, TN",UL Calls | 75GB Total (Full Validity) | 3000SMS | Unlimited 5G,26118015,3.Roaming Benefits,1.Roaming,Free National Roaming (Incoming+Outgoing),PLN-POST-00004,Postpaid,Retail,Value,Vi Max,Vodafone Idea,30,75GB Total (Full Validity),NA,75,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,Yes,Amazon Prime Lite,Free National Roaming,NA,NA,NA,Yes,64 Kbps,Retail Outlet,Third Party App (PhonePe/Paytm),South,3,Q3 FY2025-26,NA,Live,Yes,75GB/Validity,64 Kbps,Monthly Bill on Single Invoice | Bundled OTT Subscriptions | Unused Data Rollover,16-Nov-25,31-Mar-26
501,₹501.00 + GST ₹90.18 (18%) = ₹591.18,Individual,Vi Max 501,21-Dec-25,NA,Active,"ANE, KER, TN",UL Calls | 75GB Total (Full Validity) | 3000SMS | Unlimited 5G,26118015,5.Additional Benefits,1.Additional Benefits,Monthly Bill on Single Invoice | Bundled OTT Subscriptions | Unused Data Rollover,PLN-POST-00004,Postpaid,Retail,Value,Vi Max,Vodafone Idea,30,75GB Total (Full Validity),NA,75,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,Yes,Amazon Prime Lite,Free National Roaming,NA,NA,NA,Yes,64 Kbps,Retail Outlet,Third Party App (PhonePe/Paytm),South,3,Q3 FY2025-26,NA,Live,Yes,75GB/Validity,64 Kbps,Monthly Bill on Single Invoice | Bundled OTT Subscriptions | Unused Data Rollover,16-Nov-25,31-Mar-26
601,₹601.00 + GST ₹108.18 (18%) = ₹709.18,Family,Limitless Plan Vi Max 601 UL,21-Apr-25,NA,Active,"DEL, KOL, MUM",UL Calls | Limitless Data | 3000SMS | Unlimited 5G,26118122,1.Telco Benefits,1.Voice,UL Local & STD Calls incl. NR,PLN-POST-00005,Postpaid,Retail,Value,Vi Max,Vodafone Idea,30,Limitless Data/month (bill-period),NA,250,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,Yes,Netflix Basic + Amazon Prime Lite,Free National Roaming + IR Discount,Discounted ISD Rate,NA,NA,No,5 Mbps,Mini Store,Third Party App (PhonePe/Paytm),Metro,3,Q1 FY2025-26,NA,Live,Yes,250GB/Month,5 Mbps,Monthly Bill on Single Invoice | 2 Family Add-On Connections | Bundled OTT Subscriptions,26-Jan-25,06-Feb-26
601,₹601.00 + GST ₹108.18 (18%) = ₹709.18,Family,Limitless Plan Vi Max 601 UL,21-Apr-25,NA,Active,"DEL, KOL, MUM",UL Calls | Limitless Data | 3000SMS | Unlimited 5G,26118122,1.Telco Benefits,2.Data,Data: Unlimited per Bill Cycle,PLN-POST-00005,Postpaid,Retail,Value,Vi Max,Vodafone Idea,30,Limitless Data/month (bill-period),NA,250,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,Yes,Netflix Basic + Amazon Prime Lite,Free National Roaming + IR Discount,Discounted ISD Rate,NA,NA,No,5 Mbps,Mini Store,Third Party App (PhonePe/Paytm),Metro,3,Q1 FY2025-26,NA,Live,Yes,250GB/Month,5 Mbps,Monthly Bill on Single Invoice | 2 Family Add-On Connections | Bundled OTT Subscriptions,26-Jan-25,06-Feb-26
601,₹601.00 + GST ₹108.18 (18%) = ₹709.18,Family,Limitless Plan Vi Max 601 UL,21-Apr-25,NA,Active,"DEL, KOL, MUM",UL Calls | Limitless Data | 3000SMS | Unlimited 5G,26118122,1.Telco Benefits,2.Data,Lower Browsing Speed Post 250GB Usage,PLN-POST-00005,Postpaid,Retail,Value,Vi Max,Vodafone Idea,30,Limitless Data/month (bill-period),NA,250,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,Yes,Netflix Basic + Amazon Prime Lite,Free National Roaming + IR Discount,Discounted ISD Rate,NA,NA,No,5 Mbps,Mini Store,Third Party App (PhonePe/Paytm),Metro,3,Q1 FY2025-26,NA,Live,Yes,250GB/Month,5 Mbps,Monthly Bill on Single Invoice | 2 Family Add-On Connections | Bundled OTT Subscriptions,26-Jan-25,06-Feb-26
601,₹601.00 + GST ₹108.18 (18%) = ₹709.18,Family,Limitless Plan Vi Max 601 UL,21-Apr-25,NA,Active,"DEL, KOL, MUM",UL Calls | Limitless Data | 3000SMS | Unlimited 5G,26118122,1.Telco Benefits,2.Data,No Daily Data Limits,PLN-POST-00005,Postpaid,Retail,Value,Vi Max,Vodafone Idea,30,Limitless Data/month (bill-period),NA,250,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,Yes,Netflix Basic + Amazon Prime Lite,Free National Roaming + IR Discount,Discounted ISD Rate,NA,NA,No,5 Mbps,Mini Store,Third Party App (PhonePe/Paytm),Metro,3,Q1 FY2025-26,NA,Live,Yes,250GB/Month,5 Mbps,Monthly Bill on Single Invoice | 2 Family Add-On Connections | Bundled OTT Subscriptions,26-Jan-25,06-Feb-26
601,₹601.00 + GST ₹108.18 (18%) = ₹709.18,Family,Limitless Plan Vi Max 601 UL,21-Apr-25,NA,Active,"DEL, KOL, MUM",UL Calls | Limitless Data | 3000SMS | Unlimited 5G,26118122,1.Telco Benefits,2.Data,Unltd 5G Data (Where 5G is Live),PLN-POST-00005,Postpaid,Retail,Value,Vi Max,Vodafone Idea,30,Limitless Data/month (bill-period),NA,250,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,Yes,Netflix Basic + Amazon Prime Lite,Free National Roaming + IR Discount,Discounted ISD Rate,NA,NA,No,5 Mbps,Mini Store,Third Party App (PhonePe/Paytm),Metro,3,Q1 FY2025-26,NA,Live,Yes,250GB/Month,5 Mbps,Monthly Bill on Single Invoice | 2 Family Add-On Connections | Bundled OTT Subscriptions,26-Jan-25,06-Feb-26
601,₹601.00 + GST ₹108.18 (18%) = ₹709.18,Family,Limitless Plan Vi Max 601 UL,21-Apr-25,NA,Active,"DEL, KOL, MUM",UL Calls | Limitless Data | 3000SMS | Unlimited 5G,26118122,1.Telco Benefits,3.SMS,3000 Free SMS for Full Validity,PLN-POST-00005,Postpaid,Retail,Value,Vi Max,Vodafone Idea,30,Limitless Data/month (bill-period),NA,250,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,Yes,Netflix Basic + Amazon Prime Lite,Free National Roaming + IR Discount,Discounted ISD Rate,NA,NA,No,5 Mbps,Mini Store,Third Party App (PhonePe/Paytm),Metro,3,Q1 FY2025-26,NA,Live,Yes,250GB/Month,5 Mbps,Monthly Bill on Single Invoice | 2 Family Add-On Connections | Bundled OTT Subscriptions,26-Jan-25,06-Feb-26
601,₹601.00 + GST ₹108.18 (18%) = ₹709.18,Family,Limitless Plan Vi Max 601 UL,21-Apr-25,NA,Active,"DEL, KOL, MUM",UL Calls | Limitless Data | 3000SMS | Unlimited 5G,26118122,1.Telco Benefits,4.Validity,Validity: 30 Days,PLN-POST-00005,Postpaid,Retail,Value,Vi Max,Vodafone Idea,30,Limitless Data/month (bill-period),NA,250,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,Yes,Netflix Basic + Amazon Prime Lite,Free National Roaming + IR Discount,Discounted ISD Rate,NA,NA,No,5 Mbps,Mini Store,Third Party App (PhonePe/Paytm),Metro,3,Q1 FY2025-26,NA,Live,Yes,250GB/Month,5 Mbps,Monthly Bill on Single Invoice | 2 Family Add-On Connections | Bundled OTT Subscriptions,26-Jan-25,06-Feb-26
601,₹601.00 + GST ₹108.18 (18%) = ₹709.18,Family,Limitless Plan Vi Max 601 UL,21-Apr-25,NA,Active,"DEL, KOL, MUM",UL Calls | Limitless Data | 3000SMS | Unlimited 5G,26118122,1.Telco Benefits,5.FUP,Post 250GB/Month FUP - Speed Reduced to 5 Mbps,PLN-POST-00005,Postpaid,Retail,Value,Vi Max,Vodafone Idea,30,Limitless Data/month (bill-period),NA,250,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,Yes,Netflix Basic + Amazon Prime Lite,Free National Roaming + IR Discount,Discounted ISD Rate,NA,NA,No,5 Mbps,Mini Store,Third Party App (PhonePe/Paytm),Metro,3,Q1 FY2025-26,NA,Live,Yes,250GB/Month,5 Mbps,Monthly Bill on Single Invoice | 2 Family Add-On Connections | Bundled OTT Subscriptions,26-Jan-25,06-Feb-26
601,₹601.00 + GST ₹108.18 (18%) = ₹709.18,Family,Limitless Plan Vi Max 601 UL,21-Apr-25,NA,Active,"DEL, KOL, MUM",UL Calls | Limitless Data | 3000SMS | Unlimited 5G,26118122,2.OTT Benefits,1.OTT,Netflix Basic + Prime Lite Subscription,PLN-POST-00005,Postpaid,Retail,Value,Vi Max,Vodafone Idea,30,Limitless Data/month (bill-period),NA,250,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,Yes,Netflix Basic + Amazon Prime Lite,Free National Roaming + IR Discount,Discounted ISD Rate,NA,NA,No,5 Mbps,Mini Store,Third Party App (PhonePe/Paytm),Metro,3,Q1 FY2025-26,NA,Live,Yes,250GB/Month,5 Mbps,Monthly Bill on Single Invoice | 2 Family Add-On Connections | Bundled OTT Subscriptions,26-Jan-25,06-Feb-26
